,first_login_dt,week_year,user_id,habito,habito_dt,activacion,activacion_dt,setup,setup_dt,return,return_dt,min_dt,activacion_dias,setup_dias,return_dias,habito_dias
2869,2022-01-13,2,MLB2779317330,1,2022-02-02,1,2022-01-20,0,,1,2022-01-14,2022-01-13,7,,1,20
11104,2022-01-17,3,MLB2779935720,0,,0,,1,2022-01-17,0,,2022-01-17,,0,,
4456,2022-01-19,3,MLB2781834510,0,,0,,0,,0,,2022-01-19,,,,
7247,2022-01-07,1,MLB2782327080,0,,1,2022-01-24,1,2022-01-25,1,2022-01-08,2022-01-07,17,18,1,
1568,2022-01-02,1,MLB2783471860,0,,0,,0,,1,2022-01-21,2022-01-02,,,19,
7,2022-01-16,2,MLB2785023500,0,,1,2022-01-16,0,,1,2022-01-17,2022-01-16,0,,1,
3978,2022-01-21,3,MLB2785035810,0,,1,2022-01-24,0,,1,2022-01-22,2022-01-21,3,,1,
2605,2022-01-21,3,MLB2785418690,1,2022-01-24,1,2022-01-21,1,2022-01-23,1,2022-01-22,2022-01-21,0,2,1,3
9345,2022-01-05,1,MLB2785713450,0,,0,,0,,1,2022-01-20,2022-01-05,,,15,
5991,2022-01-07,1,MLB2785762990,0,,1,2022-01-07,0,,1,2022-01-15,2022-01-07,0,,8,
9650,2022-01-29,4,MLB2788668770,0,,0,,1,2022-01-31,1,2022-01-30,2022-01-29,,2,1,
220,2022-01-31,5,MLB2794998380,0,,0,,0,,1,2022-02-01,2022-01-31,,,1,
1768,2022-01-14,2,MLB2796114500,0,,0,,0,,1,2022-01-15,2022-01-14,,,1,
7056,2022-01-19,3,MLB2797503580,0,,1,2022-01-31,0,,0,,2022-01-19,12,,,
6470,2022-01-18,3,MLB2799056230,0,,0,,0,,1,2022-01-19,2022-01-18,,,1,
3995,2022-01-13,2,MLB2800045850,0,,0,,0,,0,,2022-01-13,,,,
8956,2022-01-06,1,MLB2800692410,0,,0,,0,,0,,2022-01-06,,,,
7627,2022-01-30,4,MLB2803795740,0,,1,2022-01-30,0,,0,,2022-01-30,0,,,
1883,2022-01-18,3,MLB2804364860,0,,1,2022-02-12,1,2022-02-03,1,2022-01-19,2022-01-18,25,16,1,
3805,2022-01-29,4,MLB2806623540,0,,0,,0,,0,,2022-01-29,,,,
9712,2022-01-07,1,MLB2810316030,0,,0,,0,,0,,2022-01-07,,,,
3877,2022-01-09,1,MLB2810404530,0,,0,,0,,1,2022-01-10,2022-01-09,,,1,
1691,2022-01-01,1,MLB2810566260,1,2022-01-24,1,2022-01-07,1,2022-01-01,1,2022-01-02,2022-01-01,6,0,1,23
3267,2022-01-31,5,MLB2811764720,0,,1,2022-01-31,0,,1,2022-02-01,2022-01-31,0,,1,
2164,2022-01-25,4,MLB281176480,0,,1,2022-01-27,1,2022-01-27,1,2022-01-27,2022-01-25,2,2,2,
1930,2022-01-17,3,MLB2812151820,0,,0,,0,,1,2022-01-18,2022-01-17,,,1,
9269,2022-01-10,2,MLB2812484800,0,,0,,0,,0,,2022-01-10,,,,
2344,2022-01-26,4,MLB2813395800,0,,0,,0,,0,,2022-01-26,,,,
1882,2022-01-18,3,MLB2813928010,0,,0,,0,,1,2022-01-20,2022-01-18,,,2,
11451,2022-01-05,1,MLB2814123220,0,,1,2022-01-05,0,,1,2022-01-07,2022-01-05,0,,2,
3848,2022-01-27,4,MLB281470360,0,,0,,0,,0,,2022-01-27,,,,
9093,2022-01-25,4,MLB2815767890,0,,0,,0,,0,,2022-01-25,,,,
6113,2022-01-17,3,MLB2816056090,0,,0,,0,,1,2022-01-18,2022-01-17,,,1,
5260,2022-01-20,3,MLB2816202910,0,,0,,0,,1,2022-01-21,2022-01-20,,,1,
4196,2022-01-06,1,MLB2816222210,0,,0,,0,,0,,2022-01-06,,,,
8123,2022-01-06,1,MLB2816368520,0,,1,2022-01-06,1,2022-01-06,1,2022-01-31,2022-01-06,0,0,25,
1077,2022-01-10,2,MLB2816693120,0,,0,,1,2022-01-10,1,2022-01-15,2022-01-10,,0,5,
2364,2022-01-27,4,MLB2818472090,0,,0,,0,,0,,2022-01-27,,,,
262,2022-01-13,2,MLB2819151970,0,,0,,0,,1,2022-01-14,2022-01-13,,,1,
8819,2022-01-11,2,MLB2819365420,0,,0,,0,,0,,2022-01-11,,,,
8752,2022-01-07,1,MLB2820020670,0,,1,2022-01-13,0,,1,2022-01-14,2022-01-07,6,,7,
2629,2022-01-30,4,MLB2821957260,0,,0,,0,,0,,2022-01-30,,,,
3018,2022-01-07,1,MLB2822336000,0,,1,2022-01-07,0,,1,2022-01-10,2022-01-07,0,,3,
440,2022-01-09,1,MLB2822625970,0,,0,,0,,1,2022-01-10,2022-01-09,,,1,
7680,2022-01-08,1,MLB2823229990,1,2022-02-04,1,2022-01-11,1,2022-01-08,1,2022-01-11,2022-01-08,3,0,3,27
1851,2022-01-04,1,MLB2824718700,1,2022-01-10,1,2022-01-05,1,2022-01-05,1,2022-01-05,2022-01-04,1,1,1,6
7495,2022-01-30,4,MLB2826171210,1,2022-02-03,1,2022-01-31,0,,1,2022-02-01,2022-01-30,1,,2,4
8127,2022-01-11,2,MLB2827350000,0,,0,,1,2022-01-11,1,2022-01-23,2022-01-11,,0,12,
905,2022-01-06,1,MLB2828096340,0,,1,2022-01-06,1,2022-01-06,0,,2022-01-06,0,0,,
7664,2022-01-04,1,MLB2828931640,0,,1,2022-01-10,1,2022-01-04,1,2022-01-05,2022-01-04,6,0,1,
2931,2022-01-08,1,MLB2829289380,1,2022-01-11,1,2022-01-08,0,,1,2022-01-10,2022-01-08,0,,2,3
4050,2022-01-08,1,MLB2830105570,0,,0,,1,2022-01-08,1,2022-01-09,2022-01-08,,0,1,
1543,2022-01-03,1,MLB2830770520,0,,1,2022-01-03,1,2022-01-15,1,2022-01-05,2022-01-03,0,12,2,
8444,2022-01-26,4,MLB2831262110,0,,1,2022-01-26,1,2022-01-26,1,2022-02-01,2022-01-26,0,0,6,
3100,2022-01-18,3,MLB2833577610,0,,1,2022-01-18,1,2022-01-20,1,2022-01-19,2022-01-18,0,2,1,
6566,2022-01-28,4,MLB2843378020,0,,0,,0,,0,,2022-01-28,,,,
1399,2022-01-07,1,MLB2843862760,0,,0,,0,,0,,2022-01-07,,,,
2043,2022-01-14,2,MLB2844805280,0,,0,,0,,0,,2022-01-14,,,,
2367,2022-01-27,4,MLB284689090,0,,1,2022-01-27,0,,0,,2022-01-27,0,,,
1511,2022-01-31,5,MLB2848205930,0,,0,,0,,0,,2022-01-31,,,,
7405,2022-01-04,1,MLB2853085950,0,,1,2022-01-24,1,2022-01-24,1,2022-01-05,2022-01-04,20,20,1,
1826,2022-01-07,1,MLB2853128020,0,,1,2022-02-03,0,,1,2022-01-08,2022-01-07,27,,1,
5197,2022-01-06,1,MLB2854508150,0,,1,2022-01-29,0,,1,2022-01-07,2022-01-06,23,,1,
2361,2022-01-17,3,MLB2854888450,0,,1,2022-01-17,1,2022-01-17,1,2022-01-18,2022-01-17,0,0,1,
9590,2022-01-23,3,MLB2856267840,0,,0,,0,,1,2022-01-28,2022-01-23,,,5,
443,2022-01-09,1,MLB2857442630,0,,1,2022-01-09,0,,1,2022-01-10,2022-01-09,0,,1,
525,2022-01-20,3,MLB2858576220,0,,0,,0,,1,2022-01-27,2022-01-20,,,7,
9557,2022-01-13,2,MLB2859876780,0,,1,2022-01-14,1,2022-01-13,1,2022-01-14,2022-01-13,1,0,1,
3933,2022-01-11,2,MLB2861053750,0,,1,2022-01-11,0,,1,2022-01-18,2022-01-11,0,,7,
11219,2022-01-20,3,MLB2861676650,0,,0,,1,2022-01-20,1,2022-02-09,2022-01-20,,0,20,
5624,2022-01-22,3,MLB2862954970,0,,1,2022-01-22,0,,1,2022-01-23,2022-01-22,0,,1,
837,2022-01-13,2,MLB2864091960,0,,0,,0,,1,2022-01-14,2022-01-13,,,1,
4965,2022-01-20,3,MLB2864122180,0,,1,2022-01-20,0,,1,2022-01-22,2022-01-20,0,,2,
7104,2022-01-30,4,MLB2865033100,0,,0,,0,,1,2022-01-31,2022-01-30,,,1,
2373,2022-01-13,2,MLB2865695890,0,,0,,0,,1,2022-01-18,2022-01-13,,,5,
4884,2022-01-02,1,MLB2867103230,0,,1,2022-01-03,0,,0,,2022-01-02,1,,,
7511,2022-01-01,1,MLB2867444130,0,,0,,0,,0,,2022-01-01,,,,
2783,2022-01-04,1,MLB2868340900,0,,0,,0,,1,2022-01-05,2022-01-04,,,1,
6329,2022-01-22,3,MLB2868372810,0,,0,,1,2022-01-22,1,2022-01-25,2022-01-22,,0,3,
9748,2022-01-04,1,MLB2868635210,0,,0,,0,,0,,2022-01-04,,,,
8971,2022-01-19,3,MLB2868818690,0,,0,,0,,1,2022-01-20,2022-01-19,,,1,
1952,2022-01-07,1,MLB2870709150,0,,1,2022-01-07,0,,1,2022-01-08,2022-01-07,0,,1,
1228,2022-01-17,3,MLB287138000,0,,0,,0,,0,,2022-01-17,,,,
4493,2022-01-17,3,MLB2872550180,0,,1,2022-02-04,0,,1,2022-02-04,2022-01-17,18,,18,
2915,2022-01-04,1,MLB2873530340,0,,1,2022-01-23,1,2022-01-04,1,2022-01-23,2022-01-04,19,0,19,
2524,2022-01-24,4,MLB2873854740,0,,1,2022-01-26,1,2022-01-26,1,2022-01-25,2022-01-24,2,2,1,
2467,2022-01-31,5,MLB2875013770,0,,0,,0,,0,,2022-01-31,,,,
9037,2022-01-16,2,MLB2875633750,0,,1,2022-01-16,1,2022-01-16,1,2022-02-08,2022-01-16,0,0,23,
5953,2022-01-10,2,MLB2876660270,0,,1,2022-01-13,0,,1,2022-01-11,2022-01-10,3,,1,
6345,2022-01-25,4,MLB2879349910,0,,0,,0,,1,2022-01-31,2022-01-25,,,6,
2697,2022-01-18,3,MLB2880229860,0,,0,,0,,1,2022-01-24,2022-01-18,,,6,
8082,2022-01-28,4,MLB2880344280,0,,0,,1,2022-01-30,1,2022-01-29,2022-01-28,,2,1,
5784,2022-01-06,1,MLB2880986330,0,,0,,1,2022-01-06,1,2022-01-13,2022-01-06,,0,7,
992,2022-01-16,2,MLB2882816660,0,,0,,0,,0,,2022-01-16,,,,
2252,2022-01-16,2,MLB288293160,0,,1,2022-01-16,1,2022-01-16,1,2022-01-23,2022-01-16,0,0,7,
6792,2022-01-21,3,MLB2883705250,0,,1,2022-01-21,0,,1,2022-01-24,2022-01-21,0,,3,
2488,2022-01-27,4,MLB2883836230,0,,1,2022-01-31,1,2022-01-31,1,2022-01-28,2022-01-27,4,4,1,
0,2022-01-30,4,MLB2883855850,0,,1,2022-01-30,1,2022-01-30,0,,2022-01-30,0,0,,
4693,2022-01-08,1,MLB2884283450,0,,1,2022-01-08,1,2022-02-05,1,2022-01-25,2022-01-08,0,28,17,
8029,2022-01-27,4,MLB2884753880,0,,1,2022-01-27,0,,1,2022-01-31,2022-01-27,0,,4,
1854,2022-01-04,1,MLB2887361820,0,,0,,0,,1,2022-01-05,2022-01-04,,,1,
5440,2022-01-02,1,MLB2887831890,0,,1,2022-01-18,0,,0,,2022-01-02,16,,,
7802,2022-01-08,1,MLB2889204310,0,,0,,0,,0,,2022-01-08,,,,
4245,2022-01-21,3,MLB2889727710,0,,1,2022-01-21,1,2022-01-21,1,2022-01-22,2022-01-21,0,0,1,
8614,2022-01-30,4,MLB2890849180,0,,1,2022-01-30,1,2022-01-30,1,2022-02-03,2022-01-30,0,0,4,
945,2022-01-26,4,MLB289180230,0,,1,2022-01-28,1,2022-02-14,1,2022-01-28,2022-01-26,2,19,2,
8791,2022-01-05,1,MLB2893605600,0,,0,,1,2022-01-10,1,2022-01-06,2022-01-05,,5,1,
2749,2022-01-13,2,MLB2893990540,0,,1,2022-01-15,1,2022-01-23,1,2022-01-14,2022-01-13,2,10,1,
7563,2022-01-06,1,MLB289503870,1,2022-01-19,1,2022-01-06,0,,1,2022-01-15,2022-01-06,0,,9,13
24,2022-01-24,4,MLB2895173920,0,,0,,0,,1,2022-01-25,2022-01-24,,,1,
1525,2022-01-21,3,MLB2896120950,0,,1,2022-01-21,0,,1,2022-01-31,2022-01-21,0,,10,
8378,2022-01-04,1,MLB289991480,0,,1,2022-01-09,0,,1,2022-01-11,2022-01-04,5,,7,
587,2022-01-15,2,MLB2900050490,0,,1,2022-01-16,1,2022-01-15,1,2022-01-16,2022-01-15,1,0,1,
3143,2022-01-17,3,MLB2900568170,0,,1,2022-01-19,1,2022-01-17,1,2022-01-19,2022-01-17,2,0,2,
9511,2022-01-29,4,MLB2901141800,0,,0,,1,2022-01-29,0,,2022-01-29,,0,,
9767,2022-01-12,2,MLB2901293610,0,,1,2022-01-24,1,2022-01-20,1,2022-01-17,2022-01-12,12,8,5,
3850,2022-01-13,2,MLB2903039140,0,,0,,0,,1,2022-01-14,2022-01-13,,,1,
2935,2022-01-25,4,MLB2903102100,1,2022-02-05,1,2022-01-29,1,2022-01-26,1,2022-01-26,2022-01-25,4,1,1,11
9295,2022-01-21,3,MLB2903931720,0,,0,,0,,1,2022-02-07,2022-01-21,,,17,
9635,2022-01-11,2,MLB2904569730,0,,0,,0,,0,,2022-01-11,,,,
6229,2022-01-10,2,MLB2905524760,0,,0,,0,,0,,2022-01-10,,,,
763,2022-01-06,1,MLB2906009880,0,,0,,0,,1,2022-01-10,2022-01-06,,,4,
9687,2022-01-17,3,MLB2907014500,1,2022-02-10,1,2022-01-25,1,2022-01-25,1,2022-01-18,2022-01-17,8,8,1,24
9349,2022-01-05,1,MLB2907306050,1,2022-01-24,1,2022-01-19,1,2022-01-05,1,2022-01-14,2022-01-05,14,0,9,19
5080,2022-01-14,2,MLB2907526000,0,,1,2022-02-09,1,2022-01-26,1,2022-01-15,2022-01-14,26,12,1,
4540,2022-01-15,2,MLB2910192980,0,,0,,1,2022-01-15,1,2022-01-17,2022-01-15,,0,2,
4256,2022-01-03,1,MLB2913527730,0,,1,2022-01-03,0,,1,2022-01-08,2022-01-03,0,,5,
4764,2022-01-16,2,MLB2914122220,0,,0,,0,,0,,2022-01-16,,,,
65,2022-01-18,3,MLB2914318570,0,,0,,0,,0,,2022-01-18,,,,
8970,2022-01-19,3,MLB29143670,0,,0,,0,,0,,2022-01-19,,,,
2626,2022-01-03,1,MLB2914851430,0,,0,,0,,1,2022-01-04,2022-01-03,,,1,
3929,2022-01-06,1,MLB2915408230,0,,1,2022-01-08,1,2022-01-06,1,2022-01-08,2022-01-06,2,0,2,
5987,2022-01-30,4,MLB2915605810,0,,0,,0,,0,,2022-01-30,,,,
1176,2022-01-25,4,MLB2917227310,0,,1,2022-02-21,0,,1,2022-02-14,2022-01-25,27,,20,
9289,2022-01-20,3,MLB2917231910,0,,1,2022-01-20,1,2022-02-17,1,2022-01-26,2022-01-20,0,28,6,
9398,2022-01-14,2,MLB2917960810,0,,1,2022-01-26,1,2022-01-14,1,2022-01-26,2022-01-14,12,0,12,
3997,2022-01-03,1,MLB2918198610,0,,0,,0,,0,,2022-01-03,,,,
7962,2022-01-06,1,MLB2918376950,0,,0,,0,,1,2022-01-13,2022-01-06,,,7,
6833,2022-01-09,1,MLB2921303440,0,,1,2022-02-05,1,2022-02-05,1,2022-01-10,2022-01-09,27,27,1,
2473,2022-01-26,4,MLB2923362150,0,,0,,0,,0,,2022-01-26,,,,
5497,2022-01-18,3,MLB292491180,0,,0,,0,,1,2022-01-19,2022-01-18,,,1,
9466,2022-01-04,1,MLB2926148510,0,,0,,0,,0,,2022-01-04,,,,
6865,2022-01-04,1,MLB2926231770,0,,0,,0,,1,2022-01-05,2022-01-04,,,1,
2964,2022-01-14,2,MLB2926270550,0,,1,2022-01-15,0,,1,2022-01-15,2022-01-14,1,,1,
7226,2022-01-20,3,MLB2927729180,0,,0,,0,,1,2022-01-23,2022-01-20,,,3,
8178,2022-01-17,3,MLB2927794300,0,,1,2022-01-17,0,,1,2022-01-28,2022-01-17,0,,11,
2242,2022-01-07,1,MLB2929142050,0,,0,,0,,0,,2022-01-07,,,,
1500,2022-01-14,2,MLB2929335520,0,,1,2022-01-14,1,2022-01-14,1,2022-01-15,2022-01-14,0,0,1,
524,2022-01-20,3,MLB2935061670,1,2022-01-22,1,2022-01-20,1,2022-01-20,1,2022-01-22,2022-01-20,0,0,2,2
7426,2022-01-06,1,MLB2935274410,0,,0,,0,,0,,2022-01-06,,,,
4000,2022-01-03,1,MLB293585330,0,,1,2022-01-03,0,,0,,2022-01-03,0,,,
9444,2022-01-16,2,MLB2936592200,0,,0,,0,,1,2022-01-17,2022-01-16,,,1,
5817,2022-01-10,2,MLB2937672040,1,2022-01-10,1,2022-01-10,1,2022-01-10,1,2022-01-11,2022-01-10,0,0,1,0
6675,2022-01-09,1,MLB2940648800,0,,0,,0,,0,,2022-01-09,,,,
5337,2022-01-22,3,MLB2940895330,0,,1,2022-01-22,0,,1,2022-01-23,2022-01-22,0,,1,
611,2022-01-08,1,MLB2944987270,1,2022-01-15,1,2022-01-08,1,2022-01-08,1,2022-01-10,2022-01-08,0,0,2,7
6045,2022-01-25,4,MLB2946130870,0,,1,2022-01-25,0,,1,2022-02-01,2022-01-25,0,,7,
4700,2022-01-06,1,MLB2950312430,0,,1,2022-01-06,1,2022-01-06,1,2022-02-02,2022-01-06,0,0,27,
69,2022-01-19,3,MLB2951736790,0,,0,,0,,1,2022-01-20,2022-01-19,,,1,
5230,2022-01-29,4,MLB2953298610,0,,1,2022-01-29,1,2022-01-29,0,,2022-01-29,0,0,,
3626,2022-01-22,3,MLB2954026230,0,,1,2022-01-22,0,,1,2022-01-24,2022-01-22,0,,2,
764,2022-01-06,1,MLB2954888470,0,,0,,0,,0,,2022-01-06,,,,
6125,2022-01-13,2,MLB2956489380,0,,1,2022-01-16,1,2022-01-15,1,2022-01-15,2022-01-13,3,2,2,
5816,2022-01-14,2,MLB2958275300,0,,0,,1,2022-01-20,1,2022-01-15,2022-01-14,,6,1,
6510,2022-01-17,3,MLB2959327000,0,,0,,0,,0,,2022-01-17,,,,
7239,2022-01-27,4,MLB2959547180,1,2022-01-28,1,2022-01-27,0,,1,2022-01-28,2022-01-27,0,,1,1
9912,2022-01-06,1,MLB2959655530,0,,1,2022-01-18,1,2022-01-07,1,2022-01-07,2022-01-06,12,1,1,
4193,2022-01-25,4,MLB2959665220,0,,0,,0,,0,,2022-01-25,,,,
2929,2022-01-12,2,MLB2960121300,0,,1,2022-02-03,1,2022-02-03,1,2022-02-03,2022-01-12,22,22,22,
7617,2022-01-27,4,MLB2960486290,0,,0,,0,,1,2022-01-28,2022-01-27,,,1,
3479,2022-01-12,2,MLB296306620,0,,1,2022-01-12,0,,0,,2022-01-12,0,,,
3701,2022-01-20,3,MLB2964484120,0,,0,,1,2022-01-20,0,,2022-01-20,,0,,
3411,2022-01-21,3,MLB296461470,0,,1,2022-01-24,0,,1,2022-01-23,2022-01-21,3,,2,
9930,2022-01-14,2,MLB2966254190,1,2022-01-30,1,2022-01-20,1,2022-01-20,1,2022-01-17,2022-01-14,6,6,3,16
672,2022-01-26,4,MLB2966842010,0,,1,2022-02-03,0,,1,2022-01-27,2022-01-26,8,,1,
2229,2022-01-03,1,MLB2967266790,0,,0,,0,,1,2022-01-20,2022-01-03,,,17,
5361,2022-01-06,1,MLB2967634340,0,,0,,0,,1,2022-01-14,2022-01-06,,,8,
7570,2022-01-18,3,MLB2967950910,0,,0,,0,,1,2022-01-19,2022-01-18,,,1,
7764,2022-01-23,3,MLB296953460,0,,0,,0,,1,2022-01-24,2022-01-23,,,1,
6677,2022-01-09,1,MLB2972237360,0,,1,2022-01-24,1,2022-01-09,1,2022-01-10,2022-01-09,15,0,1,
8386,2022-01-12,2,MLB2972947710,0,,0,,0,,0,,2022-01-12,,,,
7595,2022-01-26,4,MLB2973102240,0,,0,,0,,0,,2022-01-26,,,,
7163,2022-01-25,4,MLB2974949780,0,,0,,0,,0,,2022-01-25,,,,
3840,2022-01-17,3,MLB2978146550,1,2022-01-20,1,2022-01-18,1,2022-01-17,1,2022-01-18,2022-01-17,1,0,1,3
1507,2022-01-31,5,MLB2978543290,1,2022-02-02,1,2022-02-02,0,,1,2022-02-01,2022-01-31,2,,1,2
9406,2022-01-31,5,MLB2980868450,0,,1,2022-01-31,1,2022-02-24,1,2022-02-01,2022-01-31,0,24,1,
5715,2022-01-07,1,MLB2981582210,0,,0,,0,,1,2022-01-23,2022-01-07,,,16,
522,2022-01-20,3,MLB2981898760,0,,1,2022-01-20,0,,0,,2022-01-20,0,,,
2798,2022-01-05,1,MLB2981992970,0,,0,,0,,1,2022-01-06,2022-01-05,,,1,
7560,2022-01-06,1,MLB2982436950,0,,1,2022-01-19,0,,1,2022-01-08,2022-01-06,13,,2,
3970,2022-01-26,4,MLB2983588720,0,,0,,0,,0,,2022-01-26,,,,
8316,2022-01-17,3,MLB2985886700,0,,1,2022-02-11,1,2022-02-07,1,2022-01-18,2022-01-17,25,21,1,
5079,2022-01-14,2,MLB2985958490,0,,0,,1,2022-01-14,0,,2022-01-14,,0,,
4179,2022-01-05,1,MLB2986662960,1,2022-01-20,1,2022-01-06,1,2022-01-07,1,2022-01-06,2022-01-05,1,2,1,15
8800,2022-01-08,1,MLB2987151020,0,,1,2022-01-13,1,2022-01-14,1,2022-01-09,2022-01-08,5,6,1,
8317,2022-01-17,3,MLB2988044180,0,,0,,0,,0,,2022-01-17,,,,
5970,2022-01-17,3,MLB2988631280,0,,0,,0,,0,,2022-01-17,,,,
1617,2022-01-18,3,MLB2990904610,0,,0,,0,,0,,2022-01-18,,,,
8547,2022-01-06,1,MLB2991046540,0,,0,,0,,1,2022-01-08,2022-01-06,,,2,
4467,2022-01-10,2,MLB2992114730,0,,0,,0,,0,,2022-01-10,,,,
2519,2022-01-02,1,MLB2994493370,0,,1,2022-01-06,1,2022-01-02,1,2022-01-06,2022-01-02,4,0,4,
3876,2022-01-09,1,MLB2996880480,0,,1,2022-01-18,1,2022-02-01,1,2022-01-13,2022-01-09,9,23,4,
453,2022-01-24,4,MLB3000445240,0,,0,,0,,0,,2022-01-24,,,,
5087,2022-01-31,5,MLB3000978370,0,,0,,0,,1,2022-02-02,2022-01-31,,,2,
3312,2022-01-30,4,MLB3002012050,0,,1,2022-01-30,0,,1,2022-02-26,2022-01-30,0,,27,
1860,2022-01-22,3,MLB3002179700,0,,0,,0,,0,,2022-01-22,,,,
1902,2022-01-10,2,MLB3004189980,0,,0,,0,,1,2022-01-26,2022-01-10,,,16,
9869,2022-01-16,2,MLB3006828600,0,,0,,0,,0,,2022-01-16,,,,
8802,2022-01-08,1,MLB3008209710,0,,0,,0,,0,,2022-01-08,,,,
4499,2022-01-13,2,MLB3008758890,0,,1,2022-01-13,0,,1,2022-01-14,2022-01-13,0,,1,
574,2022-01-02,1,MLB3009177910,0,,0,,0,,1,2022-01-03,2022-01-02,,,1,
4571,2022-01-06,1,MLB3009506140,0,,1,2022-01-06,0,,1,2022-01-07,2022-01-06,0,,1,
1716,2022-01-15,2,MLB3009508710,0,,0,,0,,0,,2022-01-15,,,,
6875,2022-01-05,1,MLB3010355200,0,,1,2022-01-05,1,2022-01-05,1,2022-01-22,2022-01-05,0,0,17,
4455,2022-01-19,3,MLB3010510160,0,,0,,0,,1,2022-01-22,2022-01-19,,,3,
11257,2022-01-16,2,MLB3014676840,0,,0,,0,,1,2022-01-17,2022-01-16,,,1,
391,2022-01-20,3,MLB3016522400,0,,0,,0,,0,,2022-01-20,,,,
3476,2022-01-12,2,MLB3017133580,0,,1,2022-01-12,0,,0,,2022-01-12,0,,,
442,2022-01-09,1,MLB3018868520,0,,1,2022-01-09,0,,0,,2022-01-09,0,,,
3192,2022-01-15,2,MLB3019276880,0,,0,,0,,0,,2022-01-15,,,,
8919,2022-01-15,2,MLB3019592130,0,,0,,0,,0,,2022-01-15,,,,
3183,2022-01-23,3,MLB3021042480,0,,0,,0,,0,,2022-01-23,,,,
6908,2022-01-11,2,MLB3022796520,0,,1,2022-01-13,1,2022-01-12,1,2022-01-12,2022-01-11,2,1,1,
8928,2022-01-28,4,MLB3023339840,1,2022-02-18,1,2022-02-06,1,2022-02-05,1,2022-01-31,2022-01-28,9,8,3,21
3803,2022-01-19,3,MLB302618780,0,,0,,0,,1,2022-02-17,2022-01-19,,,29,
7838,2022-01-14,2,MLB3030402360,0,,0,,1,2022-02-02,1,2022-01-16,2022-01-14,,19,2,
7042,2022-01-06,1,MLB3031276420,0,,0,,0,,0,,2022-01-06,,,,
3745,2022-01-02,1,MLB3032231070,0,,0,,0,,1,2022-01-03,2022-01-02,,,1,
911,2022-01-06,1,MLB3033296390,0,,1,2022-01-08,0,,1,2022-01-07,2022-01-06,2,,1,
1583,2022-01-04,1,MLB3033790130,0,,0,,0,,1,2022-01-30,2022-01-04,,,26,
7196,2022-01-14,2,MLB3035107300,0,,0,,0,,1,2022-01-15,2022-01-14,,,1,
4054,2022-01-25,4,MLB3036861140,0,,1,2022-02-08,1,2022-01-25,1,2022-01-26,2022-01-25,14,0,1,
633,2022-01-18,3,MLB3037999100,0,,0,,0,,0,,2022-01-18,,,,
6343,2022-01-25,4,MLB3038363170,0,,0,,1,2022-01-25,1,2022-01-26,2022-01-25,,0,1,
4042,2022-01-05,1,MLB3042364030,0,,0,,0,,0,,2022-01-05,,,,
2105,2022-01-01,1,MLB3043609900,0,,0,,0,,0,,2022-01-01,,,,
3757,2022-01-28,4,MLB3045689600,0,,1,2022-01-28,0,,1,2022-01-29,2022-01-28,0,,1,
9414,2022-01-20,3,MLB3048952920,0,,0,,0,,0,,2022-01-20,,,,
4830,2022-01-10,2,MLB3050050710,0,,1,2022-01-10,0,,0,,2022-01-10,0,,,
4291,2022-01-28,4,MLB3050064690,0,,1,2022-01-30,1,2022-01-30,1,2022-01-29,2022-01-28,2,2,1,
1815,2022-01-13,2,MLB3050681390,0,,0,,0,,1,2022-01-18,2022-01-13,,,5,
3285,2022-01-21,3,MLB3051908630,0,,0,,0,,1,2022-01-23,2022-01-21,,,2,
5712,2022-01-30,4,MLB3053535860,0,,1,2022-02-04,1,2022-01-30,1,2022-01-31,2022-01-30,5,0,1,
2261,2022-01-02,1,MLB305505660,0,,0,,0,,1,2022-01-03,2022-01-02,,,1,
1310,2022-01-06,1,MLB3055805470,0,,1,2022-01-06,0,,1,2022-01-07,2022-01-06,0,,1,
8906,2022-01-09,1,MLB3055954690,0,,1,2022-01-09,1,2022-01-09,1,2022-01-22,2022-01-09,0,0,13,
713,2022-01-07,1,MLB3057662560,0,,0,,0,,0,,2022-01-07,,,,
8665,2022-01-05,1,MLB3059701960,0,,0,,0,,1,2022-01-20,2022-01-05,,,15,
9749,2022-01-04,1,MLB3059724990,1,2022-01-19,1,2022-01-05,0,,1,2022-01-05,2022-01-04,1,,1,15
9271,2022-01-10,2,MLB3061271320,0,,0,,0,,0,,2022-01-10,,,,
9539,2022-01-20,3,MLB3064807660,0,,0,,1,2022-02-13,1,2022-01-21,2022-01-20,,24,1,
2573,2022-01-29,4,MLB3065976610,0,,1,2022-01-29,0,,1,2022-02-05,2022-01-29,0,,7,
2001,2022-01-12,2,MLB3067158170,0,,0,,0,,0,,2022-01-12,,,,
5979,2022-01-03,1,MLB3068075830,0,,0,,0,,0,,2022-01-03,,,,
4935,2022-01-14,2,MLB3068621280,0,,0,,0,,1,2022-01-17,2022-01-14,,,3,
8570,2022-01-14,2,MLB3072819970,0,,1,2022-01-18,0,,1,2022-01-17,2022-01-14,4,,3,
3722,2022-01-13,2,MLB3074928650,0,,1,2022-01-13,1,2022-01-13,0,,2022-01-13,0,0,,
6622,2022-01-14,2,MLB307674770,0,,0,,0,,0,,2022-01-14,,,,
546,2022-01-03,1,MLB3076821320,0,,1,2022-01-06,0,,0,,2022-01-03,3,,,
